gender,age,under_30,senior_citizen,married,number_of_dependents,phone_service,multiple_lines,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,churn_value,churn_score,referred_a_friend,number_of_referrals,tenure_in_months,avg_monthly_long_distance_charges,avg_monthly_gb_download,streaming_music,unlimited_data,monthly_charge,total_charges,total_refunds,total_extra_data_charges,total_long_distance_charges,total_revenue,satisfaction_score,customer_status,new_user,internet_service_Fiber optic,internet_service_No,payment_method_Credit card (automatic),payment_method_Electronic check,payment_method_Mailed check,offer_Offer A,offer_Offer B,offer_Offer C,offer_Offer D,offer_Offer E,cluster_carefree,cluster_price_sensitive,cluster_vanilla
1,54,0,0,1,1,1,1,0,0,0,0,0,0,24,1,0,59,1,4,67,17.43,0,0,0,24.9,1680.25,0.0,0,1167.81,2848.06,5,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
1,32,0,0,1,0,1,1,0,1,1,1,1,1,24,0,0,42,1,7,71,29.78,22,1,1,109.25,7707.7,0.0,0,2114.38,9822.08,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0,22,1,0,0,0,1,1,1,1,1,1,1,1,12,1,0,59,0,0,71,2.88,48,1,1,116.3,8309.55,0.0,0,204.48,8514.029999999999,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,35,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,29,0,0,32,15.53,0,0,0,19.9,601.55,0.0,0,496.96,1098.51,3,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1,32,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,73,0,0,2,44.77,9,0,1,70.35,139.25,0.0,0,89.54,228.79,5,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0
1,48,0,0,1,0,1,1,0,0,0,0,0,0,24,0,0,68,1,3,71,11.18,0,0,0,25.6,1888.25,0.0,0,793.78,2682.03,5,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
1,29,1,0,0,0,0,0,1,0,1,0,0,1,12,1,0,48,0,0,60,0.0,73,1,1,44.45,2773.9,0.0,0,0.0,2773.9,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1,45,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,76,0,0,6,27.69,9,0,1,73.85,401.3,0.0,0,166.14,567.44,4,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1,56,0,0,1,3,1,0,1,1,1,0,0,1,24,1,0,27,1,1,48,4.45,57,1,0,70.1,3238.4,0.0,30,213.6,3482.0,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,19,1,0,1,3,1,1,0,0,0,0,0,0,24,0,0,39,1,8,63,24.5,0,0,0,25.25,1573.05,0.0,0,1543.5,3116.55,5,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
0,19,1,0,0,2,1,0,0,0,0,0,0,0,1,0,0,70,0,0,12,19.38,0,0,0,21.05,235.8,0.0,0,232.56,468.36,3,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
1,56,0,0,1,1,1,0,0,0,1,1,1,0,12,1,0,60,1,4,30,36.74,18,0,1,64.5,1985.15,0.0,0,1102.2,3087.3500000000004,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1,41,0,0,0,0,1,1,0,0,1,1,1,1,12,1,0,31,0,0,40,16.73,14,1,1,105.95,4335.2,0.0,0,669.2,5004.4,5,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1,39,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,51,1,10,9,8.1,20,0,1,75.85,647.5,0.0,0,72.89999999999999,720.4,5,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1,38,0,0,0,0,0,0,0,1,1,0,0,1,24,1,0,53,0,0,62,0.0,30,1,1,43.6,2748.7,0.0,0,0.0,2748.7,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
0,50,0,0,0,0,1,0,0,1,0,1,1,0,12,1,0,41,0,0,28,13.69,12,0,1,91.25,2483.65,0.0,0,383.32,2866.9700000000003,5,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1,64,0,0,0,0,1,1,1,1,1,1,1,1,24,0,0,78,0,0,70,29.53,7,1,0,89.75,6367.2,0.0,110,2067.1,8544.3,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,20,1,0,0,0,1,0,0,1,1,1,1,1,24,1,0,24,0,0,46,5.86,82,1,1,104.4,4904.2,0.0,0,269.56,5173.76,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,33,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,50,1,2,23,22.17,15,1,1,90.15,2044.95,0.0,0,509.91,2554.86,4,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
0,27,1,0,1,1,0,0,1,0,1,1,0,0,12,0,0,29,1,7,47,0.0,47,0,1,40.3,1794.8,0.0,0,0.0,1794.8,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
0,41,0,0,1,2,1,0,1,1,1,0,1,1,24,1,0,36,1,3,68,31.4,19,1,1,105.25,7173.15,0.0,0,2135.2,9308.35,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,28,1,0,0,1,1,1,0,1,0,1,1,1,24,1,0,39,0,0,67,12.54,59,1,1,104.0,7039.05,0.0,0,840.18,7879.23,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,52,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,69,0,0,14,37.01,29,1,1,69.65,921.4,0.0,0,518.14,1439.54,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
0,59,0,0,1,2,1,1,0,0,0,0,0,0,1,1,0,65,1,4,57,49.95,22,0,0,74.3,4018.35,0.0,70,2847.15,6935.5,5,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
1,34,0,0,1,1,1,1,1,0,0,0,1,1,12,0,0,55,1,6,55,41.18,18,1,1,100.9,5448.6,0.0,0,2264.9,7713.5,4,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
0,25,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,21,0,0,1,42.96,0,0,0,20.25,20.25,0.0,0,42.96,63.21,5,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
0,61,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,22,0,0,23,8.5,6,0,1,96.9,2085.45,0.0,0,195.5,2280.95,4,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
0,61,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,71,1,2,47,48.69,21,1,1,104.1,5135.15,0.0,0,2288.43,7423.58,5,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
0,38,0,0,0,0,1,0,0,0,0,0,0,0,12,0,0,26,0,0,38,22.23,0,0,0,20.1,730.1,0.0,0,844.74,1574.84,3,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
0,54,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,47,1,9,15,24.17,10,0,0,68.6,1108.6,0.0,90,362.55,1561.15,4,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1,49,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,23,0,0,26,37.51,30,0,1,69.05,1815.65,0.0,0,975.26,2790.91,3,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
1,62,0,0,1,2,1,0,0,0,0,0,0,0,24,0,0,43,1,5,35,15.41,0,0,0,19.7,730.4,0.0,0,539.35,1269.75,4,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
0,23,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,70,0,0,3,37.85,0,0,0,20.05,75.45,0.0,0,113.55,189.0,4,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
0,52,0,0,1,0,1,1,1,0,1,0,0,1,1,1,0,47,1,9,42,41.16,11,1,1,94.4,4014.6,0.0,0,1728.7199999999998,5743.32,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0,34,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,26,1,9,10,21.85,9,0,1,54.95,568.85,0.0,0,218.5,787.35,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1,19,1,0,1,0,1,0,1,1,0,1,0,1,12,0,0,48,0,0,61,10.21,69,1,1,93.7,5860.7,0.0,0,622.8100000000001,6483.51,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,43,0,0,0,0,1,1,1,1,0,1,1,1,24,0,0,36,0,0,68,48.82,17,1,0,110.25,7279.35,0.0,30,3319.76,10629.11,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0,37,0,0,0,0,1,0,1,0,1,0,1,1,12,1,0,50,0,0,10,46.33,26,1,1,98.9,1064.95,0.0,0,463.3,1528.25,3,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
1,35,0,0,1,3,1,0,1,0,1,1,1,1,24,1,0,54,1,3,72,12.96,56,1,1,80.45,5886.85,0.0,0,933.12,6819.97,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,43,0,0,1,3,1,0,0,1,0,1,0,0,1,0,0,32,1,9,55,13.45,53,0,1,79.4,4238.45,0.0,0,739.75,4978.2,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,42,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,46,0,0,7,8.29,21,1,1,62.8,418.3,0.0,0,58.03,476.33,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,50,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,62,0,0,2,41.08,25,0,1,74.9,136.05,0.0,0,82.16,218.21,4,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
1,28,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,66,0,0,9,13.05,73,0,1,74.85,708.2,0.0,0,117.45,825.6500000000001,3,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
0,54,0,0,0,1,1,1,0,0,0,0,0,0,24,1,0,21,0,0,27,2.65,0,0,0,25.85,788.55,0.0,0,71.55,860.0999999999999,5,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
1,57,0,0,1,0,1,0,0,1,1,1,0,1,24,1,0,31,1,9,64,23.29,25,1,1,68.3,4378.8,0.0,0,1490.56,5869.360000000001,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,23,1,0,0,0,0,0,1,0,1,1,0,1,24,0,0,66,0,0,70,0.0,26,1,1,48.4,3442.8,0.0,0,0.0,3442.8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,19,1,0,0,0,1,1,0,0,0,0,0,0,24,0,0,56,0,0,24,26.64,0,0,0,25.15,553.0,0.0,0,639.36,1192.36,5,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
0,62,0,0,1,2,1,0,0,0,0,0,0,0,24,0,0,31,1,8,4,3.57,0,0,0,19.5,96.85,0.0,0,14.28,111.13,4,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
0,46,0,0,1,1,1,0,0,0,1,0,1,1,1,1,0,78,1,2,44,26.25,25,1,1,92.95,4122.9,0.0,0,1155.0,5277.9,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,64,0,0,1,3,1,0,0,0,0,0,0,0,24,1,0,40,1,9,72,6.9,0,0,0,20.7,1482.3,0.0,0,496.8,1979.1,5,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
0,58,0,0,0,0,1,0,0,0,0,0,0,0,24,0,0,23,0,0,66,21.23,0,0,0,19.35,1240.8,0.0,0,1401.18,2641.98,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,42,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,21,0,0,1,30.63,0,0,0,19.55,19.55,0.0,0,30.63,50.18,4,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
0,59,0,0,1,3,1,0,1,1,1,1,1,0,12,0,0,59,1,4,38,31.45,76,0,1,74.05,2802.3,0.0,0,1195.1,3997.4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,36,0,0,0,3,0,0,1,0,1,1,0,0,24,0,0,24,0,0,23,0.0,26,0,1,40.1,857.75,0.0,0,0.0,857.75,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,23,1,0,1,0,1,0,0,0,0,0,0,0,12,0,0,77,1,4,10,14.04,0,0,0,20.1,184.4,0.0,0,140.39999999999998,324.79999999999995,5,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
0,25,1,0,1,2,1,1,1,0,1,1,1,1,24,1,0,28,1,4,72,21.21,27,1,0,83.55,6093.3,0.0,90,1527.12,7710.42,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,20,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,46,1,7,35,20.79,69,0,1,56.85,1861.1,0.0,0,727.65,2588.75,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,52,0,0,1,2,1,0,0,0,0,0,0,0,24,0,0,78,1,4,58,43.52,0,0,0,19.55,1079.65,0.0,0,2524.1600000000003,3603.81,4,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
0,37,0,0,1,3,1,0,0,1,1,1,1,1,12,1,0,50,1,7,70,3.67,28,1,1,106.15,7475.1,0.0,0,256.9,7732.0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0,56,0,0,1,3,1,1,0,1,1,0,1,1,12,0,0,60,1,2,38,13.67,30,1,1,78.95,2862.55,0.0,0,519.46,3382.01,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,39,0,0,1,3,0,0,0,1,0,0,1,1,1,1,0,77,1,2,60,0.0,51,1,1,49.75,3069.45,0.0,0,0.0,3069.45,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,34,0,0,0,0,1,1,1,1,0,0,1,0,1,1,0,75,0,0,26,37.59,8,0,1,92.4,2349.8,0.0,0,977.34,3327.1400000000003,3,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
1,60,0,0,0,0,1,0,1,1,0,1,0,0,12,0,0,52,0,0,8,17.52,28,0,0,58.2,469.25,0.0,30,140.16,639.41,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,50,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,46,0,0,55,8.93,26,0,1,73.1,4144.9,0.0,0,491.15,4636.049999999999,4,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1,40,0,0,0,0,1,1,1,1,0,0,0,0,24,0,0,59,0,0,72,12.63,23,0,1,59.75,4265.0,0.0,0,909.36,5174.36,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,61,0,0,1,3,1,1,0,1,1,0,0,0,24,1,0,24,1,9,54,23.02,21,0,1,59.8,3246.45,0.0,0,1243.08,4489.53,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,26,1,0,1,1,1,1,1,1,1,1,1,1,24,1,0,59,1,7,72,21.29,52,1,1,116.6,8337.45,26.7,0,1532.88,9843.63,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,54,0,0,0,0,1,1,1,0,1,1,1,1,24,1,0,33,0,0,52,20.8,30,1,0,109.3,5731.4,3.85,60,1081.6,6869.15,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,56,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,31,0,0,39,0.0,6,1,1,50.65,1905.4,3.51,0,0.0,1901.89,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,28,1,0,0,0,1,0,0,0,0,0,1,0,12,0,0,25,0,0,15,6.56,52,0,1,56.15,931.9,35.23,0,98.4,995.07,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,39,0,0,1,1,1,0,0,0,0,0,0,0,12,1,0,74,1,10,43,14.97,0,0,0,19.2,776.25,9.48,0,643.71,1410.48,4,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
1,51,0,0,1,2,1,0,1,1,1,1,1,1,24,1,0,33,1,1,72,41.55,25,1,0,108.3,7679.65,36.13,50,2991.6,10685.12,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,43,0,0,1,1,1,1,0,0,0,0,0,0,24,0,0,53,1,9,40,27.95,0,0,0,25.25,1006.9,44.51,0,1118.0,2080.39,5,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
1,55,0,0,1,0,0,0,1,1,0,0,1,0,12,1,0,41,1,7,58,0.0,29,0,1,45.35,2540.1,4.08,0,0.0,2536.02,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,44,0,0,0,0,0,0,1,0,0,1,1,0,24,0,0,62,0,0,67,0.0,17,0,1,43.9,3097.2,34.45,0,0.0,3062.75,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,47,0,0,1,0,1,1,0,0,1,1,1,1,12,1,0,34,1,1,31,3.12,6,1,1,79.3,2484.0,0.0,0,96.72,2580.72,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,64,0,0,1,0,1,1,0,0,0,1,0,0,12,1,0,43,1,4,32,43.11,18,0,1,79.25,2619.15,16.96,0,1379.52,3981.71,5,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1,23,1,0,0,0,1,0,1,1,0,1,1,0,24,0,0,56,0,0,21,17.35,71,0,0,71.05,1524.85,16.91,140,364.35,2012.29,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,42,0,0,0,0,1,0,1,0,1,0,0,0,12,0,0,23,0,0,52,47.9,3,0,1,53.75,2790.65,43.12,0,2490.8,5238.33,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,42,0,0,1,3,1,1,0,0,0,0,0,0,24,0,0,26,1,8,72,47.6,0,0,0,24.25,1784.5,49.76,0,3427.2000000000003,5161.9400000000005,4,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
0,48,0,0,1,2,0,0,1,0,1,0,0,1,12,0,0,30,1,9,52,0.0,19,1,1,44.25,2276.1,23.5,0,0.0,2252.6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,62,0,0,0,0,1,0,0,0,0,1,0,0,12,0,0,64,0,0,41,12.42,12,0,1,50.05,2029.05,0.0,0,509.22,2538.27,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,46,0,0,0,0,1,0,0,0,0,0,0,0,24,0,0,47,0,0,41,36.76,0,0,0,20.15,802.35,29.95,0,1507.16,2279.56,3,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
0,39,0,0,1,1,1,1,1,1,1,1,0,0,12,1,0,40,1,6,67,36.21,24,0,1,69.35,4653.25,9.99,0,2426.07,7069.33,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,40,0,0,1,3,1,0,0,0,0,0,0,0,1,0,0,31,1,10,16,12.82,0,0,0,19.35,275.9,33.24,0,205.12,447.78,5,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
0,35,0,0,0,0,1,0,0,0,0,0,0,0,24,0,0,60,0,0,17,27.66,0,0,0,19.15,343.45,28.63,0,470.22,785.04,3,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
0,27,1,0,1,0,1,0,1,1,1,0,0,0,1,0,0,79,1,4,35,25.32,30,0,1,61.0,2130.45,10.7,0,886.2,3005.95,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,52,0,0,1,2,1,0,0,0,0,0,0,0,24,0,0,72,1,10,58,25.86,0,0,0,20.5,1191.4,36.92,0,1499.88,2654.36,4,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
0,35,0,0,1,2,0,0,0,1,1,1,1,0,24,0,0,47,1,1,52,0.0,17,0,1,50.2,2554.0,27.01,0,0.0,2526.99,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,60,0,0,0,0,1,0,1,0,1,1,1,1,24,0,0,38,0,0,70,47.72,28,1,1,79.6,5589.45,42.34,0,3340.4,8887.51,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,20,1,0,1,1,1,1,0,0,0,0,0,0,24,1,0,79,1,1,19,31.58,0,0,0,24.9,467.7,0.0,0,600.02,1067.72,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,33,0,0,1,3,1,0,1,0,1,1,1,1,1,1,0,80,1,1,35,26.09,56,1,0,106.9,3756.45,34.47,150,913.15,4785.13,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,33,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,72,0,0,32,41.53,28,1,1,101.35,3334.9,0.0,0,1328.96,4663.860000000001,5,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1,25,1,0,1,3,1,0,1,0,0,1,0,0,1,1,0,57,1,1,17,20.23,69,0,1,55.35,920.5,0.0,0,343.91,1264.41,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,44,0,0,1,3,1,0,0,1,0,0,0,0,12,0,0,51,1,1,67,46.9,28,0,1,50.55,3431.75,0.0,0,3142.3,6574.049999999999,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1,56,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,54,0,0,9,43.83,0,0,0,19.5,150.35,0.0,0,394.47,544.8199999999999,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,43,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,70,0,0,4,31.57,18,0,1,90.65,367.95,0.0,0,126.28,494.23,3,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
0,62,0,0,0,0,1,0,1,0,1,1,1,1,12,0,0,43,0,0,60,35.13,3,1,1,79.0,4801.1,0.0,0,2107.8,6908.900000000001,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,35,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,79,0,0,1,17.94,0,0,0,19.55,19.55,0.0,0,17.94,37.49,4,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0
1,36,0,0,1,3,1,0,0,0,0,0,0,0,24,0,0,49,1,1,27,2.4,0,0,0,19.9,550.1,0.0,0,64.8,614.9,5,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
0,20,1,0,0,0,1,1,1,0,0,0,1,0,1,1,0,61,0,0,15,13.8,59,0,1,87.75,1242.2,0.0,0,207.0,1449.2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,32,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,62,0,0,41,7.83,19,0,1,81.3,3190.65,0.0,0,321.03000000000003,3511.6800000000003,4,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
0,21,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,28,1,1,59,0.0,53,1,0,44.3,2666.75,0.0,20,0.0,2686.75,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1,45,0,0,0,2,1,0,0,0,0,0,0,0,24,0,0,50,0,0,50,36.11,20,0,1,70.35,3533.6,0.0,0,1805.5,5339.1,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
0,20,1,0,1,2,0,0,1,0,1,0,1,0,12,0,0,73,1,1,17,0.0,52,0,1,44.45,792.15,0.0,0,0.0,792.15,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,48,0,0,1,3,1,0,1,0,0,0,0,0,1,1,0,43,1,1,6,34.7,51,0,1,49.15,295.65,0.0,0,208.2,503.85,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
0,44,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,71,1,1,49,14.21,23,0,1,85.3,4297.95,0.0,0,696.2900000000001,4994.24,4,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
0,30,0,0,1,0,1,1,1,0,0,1,0,1,12,1,0,29,1,1,59,20.5,53,1,1,69.1,4096.9,0.0,0,1209.5,5306.4,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1,45,0,0,1,2,1,0,0,0,0,0,0,0,24,0,0,55,1,1,59,2.47,0,0,0,20.6,1286.0,0.0,0,145.73000000000002,1431.73,5,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
0,63,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,49,0,0,18,4.38,20,0,1,74.15,1387.0,0.0,0,78.84,1465.84,5,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
0,22,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,23,0,0,10,17.98,26,0,1,75.05,786.3,0.0,0,179.8,966.1,4,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
0,57,0,0,1,0,1,0,0,0,0,0,0,0,12,0,0,51,1,1,14,44.95,19,0,1,44.6,641.25,0.0,0,629.3000000000001,1270.5500000000002,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
0,47,0,0,0,0,1,0,0,0,0,0,0,0,24,0,0,71,0,0,35,17.2,0,0,0,21.45,705.45,0.0,0,602.0,1307.45,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,48,0,0,1,2,1,0,0,0,0,0,0,0,12,1,0,50,1,1,8,6.78,24,0,1,43.45,345.5,0.0,0,54.24,399.74,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
0,56,0,0,1,3,1,0,0,0,0,0,0,0,12,0,0,63,1,1,18,28.06,0,0,0,20.05,345.9,0.0,0,505.08,850.98,5,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
1,35,0,0,1,3,1,1,1,1,0,0,1,0,12,0,0,60,1,1,60,48.04,76,0,1,94.15,5811.8,0.0,0,2882.4,8694.2,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,61,0,0,0,0,1,0,0,0,0,0,0,0,24,0,0,61,0,0,6,7.35,0,0,0,19.55,124.45,0.0,0,44.1,168.55,5,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0
1,49,0,0,0,3,1,1,1,1,0,1,1,0,1,1,0,69,0,0,19,8.02,57,0,1,75.9,1375.6,0.0,0,152.38,1527.98,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
0,35,0,0,1,2,1,1,1,1,0,1,0,0,12,0,0,45,1,1,53,37.57,15,0,1,64.15,3491.55,0.0,0,1991.21,5482.76,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,34,0,0,1,0,1,1,0,1,1,1,1,1,24,1,0,79,1,1,60,30.23,14,1,1,110.8,6640.7,9.79,0,1813.8,8444.71,5,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1,40,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,40,0,0,13,25.33,27,0,0,53.45,718.1,26.37,0,329.29,1021.02,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1,47,0,0,1,2,1,0,0,0,0,0,0,0,1,0,0,73,1,1,5,1.38,16,0,1,69.95,320.4,0.0,0,6.9,327.29999999999995,3,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
0,60,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0,35,1,1,13,44.05,19,1,1,97.0,1334.45,0.0,0,572.65,1907.1,3,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
0,42,0,0,0,0,1,1,1,1,1,1,1,1,12,1,0,26,0,0,37,44.52,6,1,1,90.6,3358.65,8.96,0,1647.24,4996.93,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,40,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,50,0,0,64,48.41,22,0,1,73.55,4764.0,21.9,0,3098.24,7840.34,3,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
