gender,age,under_30,senior_citizen,married,dependents,number_of_dependents,city,zip_code,latitude,longitude,tenure_months,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,churn_value,churn_score,cltv,churn_reason,referred_a_friend,number_of_referrals,offer,avg_monthly_long_distance_charges,internet_type,avg_monthly_gb_download,streaming_music,unlimited_data,monthly_charge,total_charges,total_refunds,total_extra_data_charges,total_long_distance_charges,total_revenue,satisfaction_score,customer_status,churn_category,pop_density,new_user
0,59,0,0,1,1,3,Vallejo,94589,38.161321,-122.271588,40,1,1,Fiber optic,1,1,0,1,1,1,Month-to-month,1,Credit card (automatic),0,39,2283,NA,1,6,Offer B,11.5,Fiber Optic,22,1,1,110.1,4469.1,0.0,0,460.0,4929.1,3,0,NA,2607,0
0,42,0,0,0,0,0,Vallejo,94591,38.105733,-122.186338,25,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,0,26,3080,NA,0,0,Offer C,40.11,Fiber Optic,18,0,0,69.75,1729.35,0.0,100,1002.75,2832.1,4,0,NA,2458,0
1,34,0,0,0,0,0,Vallejo,94592,38.093701,-122.276589,22,0,0,DSL,0,0,1,0,1,1,Month-to-month,1,Electronic check,0,62,2854,NA,0,0,None,0.0,DSL,8,1,1,50.6,1073.3,0.0,0,0.0,1073.3,4,0,NA,175,0
0,36,0,0,0,0,0,Walnut Creek,94595,37.862128,-122.075197,72,0,0,DSL,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),0,75,4369,NA,0,0,None,0.0,Cable,9,1,1,65.6,4566.5,0.0,0,0.0,4566.5,3,0,NA,3054,0
0,44,0,0,1,1,1,Walnut Creek,94598,37.916648,-122.008483,33,1,0,DSL,0,1,1,1,1,1,Two year,0,Credit card (automatic),0,32,2281,NA,1,1,Offer C,1.62,Cable,30,1,1,82.1,2603.1,0.0,0,53.46,2656.56,4,0,NA,1693,0
1,22,1,0,0,0,0,Yountville,94599,38.421458,-122.365048,23,1,0,Fiber optic,0,1,0,1,0,0,Month-to-month,1,Mailed check,0,75,3619,NA,0,0,None,15.18,Fiber Optic,46,0,1,79.1,1783.75,0.0,0,349.14,2132.89,5,0,NA,1030,0
0,42,0,0,0,0,0,Oakland,94603,37.739113,-122.175602,69,1,1,DSL,1,1,1,1,1,1,Two year,0,Mailed check,0,55,6487,NA,0,0,None,47.43,DSL,22,1,1,90.65,6322.1,0.0,0,3272.67,9594.77,3,0,NA,9630,0
1,37,0,0,0,1,2,Oakland,94605,37.758019,-122.138678,3,1,0,No,0,0,0,0,0,0,One year,1,Credit card (automatic),0,69,2774,NA,0,0,None,11.27,None,0,0,0,20.55,57.4,0.0,0,33.81,91.21,3,0,NA,4356,1
0,61,0,0,0,0,0,Oakland,94606,37.792489,-122.244314,56,1,0,DSL,0,1,0,1,1,1,One year,1,Bank transfer (automatic),0,56,6487,NA,0,0,Offer B,18.42,DSL,13,1,0,75.75,4284.65,0.0,90,1031.52,5406.17,3,0,NA,16037,0
0,61,0,0,0,0,0,Oakland,94607,37.80707,-122.297401,65,1,1,Fiber optic,1,0,1,1,1,1,One year,1,Credit card (automatic),0,78,6351,NA,0,0,None,33.11,Fiber Optic,10,1,1,110.0,7138.65,0.0,0,2152.15,9290.8,4,0,NA,4235,0
0,55,0,0,1,0,0,Emeryville,94608,37.83726,-122.287648,71,1,0,No,0,0,0,0,0,0,One year,0,Electronic check,0,67,4837,NA,1,5,None,44.82,None,0,0,0,20.85,1539.75,0.0,0,3182.22,4721.969999999999,4,0,NA,10235,0
1,57,0,0,0,0,0,Oakland,94610,37.808731,-122.238708,2,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,0,75,4840,NA,0,0,None,33.75,Fiber Optic,10,0,1,70.15,123.8,0.0,0,67.5,191.3,3,0,NA,13410,1
0,28,1,0,0,0,0,Oakland,94612,37.809014,-122.269739,40,1,0,DSL,1,0,1,0,0,1,Month-to-month,0,Electronic check,0,55,4714,NA,0,0,None,39.05,DSL,58,1,1,67.45,2731.0,0.0,0,1562.0,4293.0,3,0,NA,16899,0
0,49,0,0,0,0,0,Oakland,94618,37.84551,-122.235181,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),0,76,2791,NA,0,0,None,36.28,None,0,0,0,20.75,20.75,0.0,0,36.28,57.03,3,0,NA,6616,1
1,25,1,0,0,0,0,Oakland,94621,37.750553,-122.197175,7,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,0,80,4562,NA,0,0,None,30.99,Fiber Optic,42,0,1,69.9,497.3,0.0,0,216.93,714.23,4,0,NA,3840,0
1,60,0,0,1,0,0,Berkeley,94702,37.866009,-122.286228,15,1,1,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,0,33,4858,NA,1,1,None,31.13,DSL,5,0,1,51.1,711.15,0.0,0,466.95,1178.1,5,0,NA,12543,0
0,43,0,0,0,0,0,Berkeley,94705,37.858898,-122.240512,71,1,1,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),0,27,6305,NA,0,0,None,39.08,None,0,0,0,25.55,1898.1,0.0,0,2774.68,4672.78,5,0,NA,3862,0
1,22,1,0,1,1,3,Albany,94706,37.890274,-122.295192,54,1,1,DSL,1,0,0,1,0,0,Two year,0,Bank transfer (automatic),0,52,4798,NA,1,6,None,8.53,Cable,73,0,1,60.0,3273.95,0.0,0,460.62,3734.57,3,0,NA,13287,0
0,47,0,0,1,0,0,Berkeley,94707,37.897753,-122.279391,31,1,1,Fiber optic,1,1,0,1,0,0,Month-to-month,1,Credit card (automatic),0,48,5722,NA,1,4,Offer C,22.42,Fiber Optic,21,0,1,90.55,2929.75,0.0,0,695.0200000000001,3624.77,4,0,NA,6907,0
1,46,0,0,0,0,0,Berkeley,94708,37.897743,-122.263124,11,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,0,Electronic check,0,41,4033,NA,0,0,None,36.52,Fiber Optic,20,0,1,76.4,838.7,0.0,0,401.72,1240.42,4,0,NA,3239,0
0,34,0,0,1,0,0,Richmond,94804,37.921034,-122.341798,38,1,1,DSL,0,0,1,1,0,1,One year,0,Credit card (automatic),0,23,4487,NA,1,2,Offer C,32.11,DSL,16,1,1,69.0,2669.45,0.0,0,1220.18,3889.63,4,0,NA,6241,0
0,57,0,0,0,1,2,Richmond,94805,37.941456,-122.320968,5,1,0,DSL,0,0,0,1,0,0,Month-to-month,1,Bank transfer (automatic),0,68,3307,NA,0,0,None,13.54,DSL,21,0,1,48.65,235.2,0.0,0,67.69999999999999,302.9,5,0,NA,6873,0
1,52,0,0,0,0,0,Greenbrae,94904,37.946617,-122.563571,68,1,1,DSL,0,1,1,0,1,1,Two year,1,Electronic check,0,70,5914,NA,0,0,None,20.3,DSL,13,1,0,80.65,5330.2,0.0,90,1380.4,6800.6,3,0,NA,1656,0
0,23,1,0,1,1,2,Belvedere Tiburon,94920,37.885629,-122.46858,69,1,0,No,0,0,0,0,0,0,One year,1,Credit card (automatic),0,32,5366,NA,1,8,Offer A,26.44,None,0,0,0,20.55,1403.1,0.0,0,1824.36,3227.46,4,0,NA,1910,0
1,56,0,0,1,0,0,Bodega,94922,38.343282,-122.9755,42,1,1,DSL,1,1,0,1,0,0,Month-to-month,1,Credit card (automatic),0,38,3773,NA,1,4,None,36.35,DSL,30,0,1,66.4,2727.8,0.0,0,1526.7,4254.5,3,0,NA,34,0
1,36,0,0,0,0,0,Bodega Bay,94923,38.377165,-123.037957,50,1,0,Fiber optic,0,1,0,1,1,1,Two year,1,Mailed check,0,53,5419,NA,0,0,None,15.1,Fiber Optic,9,1,1,100.2,5038.45,0.0,0,755.0,5793.45,4,0,NA,66,0
0,23,1,0,1,0,0,Rohnert Park,94928,38.34719,-122.697822,33,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),0,28,2422,NA,1,6,Offer C,48.49,DSL,51,0,1,44.55,1462.6,0.0,0,1600.17,3062.77,4,0,NA,5604,0
1,43,0,0,0,0,0,Dillon Beach,94929,38.24458,-122.956268,7,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,0,52,3098,NA,0,0,Offer E,41.57,None,0,0,0,20.35,150.6,0.0,0,290.99,441.59,5,0,NA,249,0
0,21,1,0,1,1,1,Fairfax,94930,37.971751,-122.611873,64,1,1,Fiber optic,1,1,1,0,0,0,Month-to-month,1,Electronic check,0,37,5371,NA,0,0,None,34.58,Fiber Optic,27,0,1,91.8,5960.5,0.0,0,2213.12,8173.62,3,0,NA,534,0
0,47,0,0,0,0,0,Forest Knolls,94933,38.010092,-122.689442,59,1,0,No,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),0,65,5216,NA,0,0,None,47.17,None,0,0,0,20.2,1192.3,0.0,0,2783.03,3975.33,4,0,NA,790,0
1,30,0,0,1,0,0,Inverness,94937,38.099323,-122.945723,6,1,1,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,0,74,3442,NA,1,10,Offer E,42.66,Cable,85,0,1,50.35,314.55,0.0,0,255.96,570.51,3,0,NA,20,0
1,44,0,0,0,0,0,Lagunitas,94938,38.021772,-122.691744,3,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,0,67,3010,NA,0,0,Offer E,6.61,None,0,0,0,18.8,56.0,0.0,0,19.83,75.83,4,0,NA,77,1
1,21,1,0,1,0,0,Larkspur,94939,37.937082,-122.532369,15,1,0,No,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),0,78,5184,NA,1,3,None,12.41,None,0,0,0,20.45,330.8,0.0,0,186.15,516.95,4,0,NA,3208,0
0,59,0,0,1,1,1,Marshall,94940,38.129308,-122.834815,13,1,0,DSL,0,0,0,0,1,1,One year,1,Electronic check,0,73,4741,NA,1,1,None,13.32,DSL,21,1,1,64.75,877.35,0.0,0,173.16,1050.51,3,0,NA,12,0
1,40,0,0,0,0,0,Mill Valley,94941,37.901371,-122.572024,23,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Credit card (automatic),0,71,5781,NA,0,0,None,14.45,Fiber Optic,19,1,1,98.7,2249.1,0.0,0,332.35,2581.45,5,0,NA,1372,0
0,35,0,0,0,0,0,Nicasio,94946,38.065359,-122.665566,29,1,0,DSL,1,1,0,1,0,0,One year,1,Electronic check,0,80,5198,NA,0,0,Offer C,8.0,DSL,9,0,0,58.75,1696.2,0.0,50,232.0,1978.2,3,0,NA,16,0
1,62,0,0,1,0,0,Novato,94947,38.112166,-122.634384,49,1,0,No,0,0,0,0,0,0,One year,0,Credit card (automatic),0,50,4074,NA,0,0,None,29.18,None,0,0,0,20.7,1032.05,0.0,0,1429.82,2461.87,3,0,NA,1070,0
1,25,1,0,1,0,0,Novato,94949,38.067204,-122.524004,56,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Bank transfer (automatic),0,20,6483,NA,1,9,None,42.81,Fiber Optic,51,0,1,85.6,4902.8,0.0,0,2397.36,7300.16,4,0,NA,1145,0
1,50,0,0,0,0,0,Olema,94950,38.052209,-122.775567,63,1,1,DSL,1,1,1,1,0,1,Two year,1,Credit card (automatic),0,74,5554,NA,0,0,None,31.34,DSL,26,1,1,80.3,4995.35,0.0,0,1974.42,6969.77,3,0,NA,10,0
0,51,0,0,1,0,0,Penngrove,94951,38.325599,-122.642352,63,1,1,DSL,0,0,1,1,1,1,Two year,0,Credit card (automatic),0,52,4073,NA,1,5,None,10.07,Cable,20,1,1,79.8,5034.05,0.0,0,634.41,5668.46,4,0,NA,281,0
1,55,0,0,1,0,0,San Geronimo,94963,38.00474,-122.663717,21,1,0,DSL,1,0,1,1,1,1,One year,0,Mailed check,0,36,5733,NA,1,7,None,11.27,DSL,19,1,0,80.9,1714.95,0.0,60,236.67,2011.62,4,0,NA,214,0
0,31,0,0,1,1,2,San Quentin,94964,37.942551,-122.491642,13,1,1,No,0,0,0,0,0,0,One year,0,Bank transfer (automatic),0,59,5077,NA,1,8,None,48.7,None,0,0,0,24.5,343.6,0.0,0,633.1,976.7,5,0,NA,13067,0
0,25,1,0,1,1,2,Sausalito,94965,37.848641,-122.515692,1,1,0,No,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),0,40,3960,NA,1,7,Offer E,18.63,None,0,0,0,20.15,20.15,0.0,0,18.63,38.78,3,0,NA,802,1
1,52,0,0,1,1,2,Stinson Beach,94970,37.921137,-122.657562,25,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,0,60,2010,NA,1,7,Offer C,13.06,None,0,0,0,20.05,520.1,0.0,0,326.5,846.6,4,0,NA,98,0
0,64,0,0,1,1,3,Tomales,94971,38.240769,-122.901041,71,1,0,No,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),0,56,6444,NA,1,6,Offer A,16.13,None,0,0,0,19.6,1387.45,0.0,0,1145.23,2532.6800000000003,5,0,NA,27,0
0,27,1,0,0,0,0,Valley Ford,94972,38.339996,-122.935056,66,1,1,Fiber optic,1,1,1,1,1,1,One year,1,Bank transfer (automatic),0,52,5303,NA,0,0,Offer A,4.32,Fiber Optic,73,1,1,114.3,7383.7,0.0,0,285.12,7668.82,3,0,NA,4,0
1,27,1,0,0,0,0,Woodacre,94973,38.005839,-122.638155,45,1,0,Fiber optic,1,1,0,0,1,1,One year,1,Electronic check,0,64,4868,NA,0,0,None,1.03,Fiber Optic,47,1,1,100.3,4483.95,0.0,0,46.35,4530.3,3,0,NA,359,0
1,20,1,0,1,0,0,Alviso,95002,37.449537,-121.994813,22,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Credit card (automatic),0,80,2640,NA,1,1,None,45.1,Fiber Optic,41,0,0,80.0,1706.45,0.0,50,992.2,2748.65,3,0,NA,173,0
1,57,0,0,1,0,0,Aptos,95003,37.013471,-121.877877,67,1,0,No,0,0,0,0,0,0,One year,1,Bank transfer (automatic),0,71,5972,NA,1,5,Offer A,7.91,None,0,0,0,20.85,1327.4,0.0,0,529.97,1857.37,5,0,NA,682,0
1,30,0,0,1,0,0,Aromas,95004,36.878364,-121.629781,68,1,1,Fiber optic,0,0,1,0,1,0,Two year,1,Bank transfer (automatic),0,64,5672,NA,1,5,Offer A,28.36,Fiber Optic,82,0,1,89.95,5974.3,0.0,0,1928.48,7902.780000000001,4,0,NA,216,0
1,23,1,0,1,1,3,Ben Lomond,95005,37.078873,-122.090386,0,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,0,27,3763,NA,1,4,Offer E,20.05,None,0,0,0,20.0,200.0,0.0,0,200.5,400.5,4,0,NA,528,0
0,34,0,0,1,0,0,Campbell,95008,37.279689,-121.954567,63,1,1,DSL,1,1,1,1,0,1,One year,0,Credit card (automatic),0,56,5540,NA,1,9,None,34.02,DSL,18,1,1,80.0,5040.2,0.0,0,2143.26,7183.46,3,0,NA,7086,0
0,31,0,0,0,0,0,Castroville,95012,36.784481,-121.759054,21,1,0,No,0,0,0,0,0,0,One year,1,Mailed check,0,40,3721,NA,0,0,None,22.53,None,0,0,0,20.35,422.7,0.0,0,473.13,895.8299999999999,5,0,NA,691,0
0,21,1,0,0,1,2,Davenport,95017,37.114335,-122.237162,1,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,0,48,2448,NA,0,0,Offer E,47.25,None,0,0,0,20.25,20.25,0.0,0,47.25,67.5,3,0,NA,17,1
1,58,0,0,0,0,0,Felton,95018,37.089111,-122.062213,17,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,0,44,3561,NA,0,0,Offer D,30.07,None,0,0,0,19.4,358.05,0.0,0,511.19,869.24,3,0,NA,414,0
0,45,0,0,0,0,0,Freedom,95019,36.936228,-121.785559,30,1,1,Fiber optic,1,0,0,0,1,1,Month-to-month,1,Bank transfer (automatic),0,37,3778,NA,0,0,Offer C,17.26,Fiber Optic,19,1,1,100.4,2936.25,0.0,0,517.8000000000001,3454.05,3,0,NA,6364,0
0,21,1,0,1,1,3,Gilroy,95020,37.03889,-121.528955,22,1,0,DSL,1,1,0,1,0,0,Month-to-month,1,Mailed check,0,41,5036,NA,1,9,Offer D,42.58,DSL,82,1,1,57.95,1271.8,0.0,0,936.76,2208.56,3,0,NA,368,0
1,33,0,0,0,0,0,Hollister,95023,36.875409,-121.279679,9,1,0,DSL,0,0,0,1,1,0,Month-to-month,1,Bank transfer (automatic),0,53,4011,NA,0,0,Offer E,39.19,Cable,20,0,1,59.5,530.05,0.0,0,352.71,882.76,5,0,NA,118,0
0,57,0,0,1,1,3,Los Gatos,95030,37.222842,-121.988727,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,0,46,3007,NA,1,10,None,32.78,None,0,0,0,19.2,19.2,0.0,0,32.78,51.98,5,0,NA,1225,1
0,40,0,0,0,0,0,Los Gatos,95033,37.160194,-121.945611,19,1,1,DSL,0,0,1,1,0,0,Month-to-month,0,Electronic check,0,39,3949,NA,0,0,Offer D,11.85,DSL,18,0,1,59.55,1144.6,0.0,0,225.15,1369.75,4,0,NA,102,0
1,33,0,0,1,0,0,Moss Landing,95039,36.863303,-121.781632,72,1,1,Fiber optic,1,1,1,1,1,0,Two year,1,Bank transfer (automatic),0,56,5096,NA,1,10,Offer A,44.27,Fiber Optic,8,0,0,103.95,7556.9,0.0,70,3187.44,10814.34,3,0,NA,93,0
0,49,0,0,1,1,1,Mount Hermon,95041,37.051166,-122.056194,70,1,1,DSL,1,0,1,0,1,0,Two year,0,Credit card (automatic),0,60,4858,NA,1,9,Offer A,22.67,DSL,29,0,1,68.95,4858.7,0.0,0,1586.9,6445.6,3,0,NA,3951,0
1,33,0,0,0,0,0,Paicines,95043,36.525703,-120.952122,66,1,1,Fiber optic,1,1,1,1,0,1,Month-to-month,1,Bank transfer (automatic),0,46,6183,NA,0,0,Offer A,43.14,Fiber Optic,20,1,1,103.1,6595.0,0.0,0,2847.24,9442.24,3,0,NA,1,0
1,20,1,0,1,1,2,San Juan Bautista,95045,36.810568,-121.503022,7,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,0,52,3872,NA,1,3,None,0.0,DSL,76,1,1,24.7,149.05,0.0,0,0.0,149.05,3,0,NA,85,0
1,29,1,0,1,1,1,Santa Clara,95051,37.348129,-121.98469,32,1,1,DSL,0,1,1,0,0,0,Month-to-month,0,Bank transfer (automatic),0,74,5442,NA,1,9,Offer C,33.28,DSL,51,1,1,62.45,2045.55,0.0,0,1064.96,3110.51,3,0,NA,8159,0
0,21,1,0,0,0,0,Santa Clara,95054,37.393554,-121.965114,24,1,0,Fiber optic,0,1,1,0,0,1,Month-to-month,1,Electronic check,0,41,2007,NA,0,0,None,27.91,Fiber Optic,59,1,1,89.55,2187.15,0.0,0,669.84,2856.99,5,0,NA,3730,0
1,43,0,0,0,0,0,Santa Cruz,95062,36.974575,-121.991149,37,1,1,DSL,1,1,1,1,1,0,Month-to-month,1,Credit card (automatic),0,64,3801,NA,0,0,None,42.41,DSL,4,0,0,78.9,2976.95,0.0,30,1569.1699999999998,4576.12,4,0,NA,7148,0
0,61,0,0,0,1,1,Santa Cruz,95064,37.007882,-122.065975,8,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,0,42,4577,NA,0,0,None,14.37,None,0,0,0,20.35,178.7,0.0,0,114.96,293.66,3,0,NA,3908,0
1,26,1,0,1,1,1,Santa Cruz,95065,37.031404,-121.981865,72,1,1,DSL,1,0,1,0,1,0,Two year,1,Bank transfer (automatic),0,30,5656,NA,1,8,Offer A,38.99,Cable,73,1,1,71.45,5025.85,0.0,0,2807.28,7833.130000000001,3,0,NA,725,0
1,56,0,0,1,0,0,Saratoga,95070,37.257772,-122.051824,16,1,0,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Bank transfer (automatic),0,36,3050,NA,1,3,Offer D,10.5,Fiber Optic,2,1,1,94.65,1461.15,0.0,0,168.0,1629.15,5,0,NA,1201,0
1,44,0,0,1,0,0,Soquel,95073,37.023669,-121.946461,57,0,0,DSL,1,0,1,1,0,1,Month-to-month,1,Bank transfer (automatic),0,68,5866,NA,1,2,None,0.0,DSL,14,1,1,49.9,2782.4,0.0,0,0.0,2782.4,3,0,NA,479,0
0,40,0,0,0,0,0,Watsonville,95076,36.931654,-121.752383,66,1,1,No,0,0,0,0,0,0,One year,0,Bank transfer (automatic),0,48,4163,NA,0,0,Offer A,32.22,None,0,0,0,25.45,1699.15,0.0,0,2126.52,3825.67,3,0,NA,604,0
1,38,0,0,0,1,2,San Jose,95111,37.284265,-121.827673,21,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,0,39,2143,NA,0,0,Offer D,8.68,None,0,0,0,20.75,452.2,0.0,0,182.28,634.48,3,0,NA,10840,0
0,43,0,0,1,0,0,San Jose,95112,37.343827,-121.883119,66,1,1,DSL,1,1,1,0,0,0,Two year,1,Credit card (automatic),0,73,5933,NA,1,9,Offer A,37.71,DSL,15,0,1,66.1,4428.45,0.0,0,2488.86,6917.31,3,0,NA,7885,0
1,29,1,0,1,0,0,San Jose,95113,37.333851,-121.891147,17,1,1,DSL,0,1,0,0,1,1,Month-to-month,1,Bank transfer (automatic),0,64,4852,NA,1,5,Offer D,7.6,DSL,52,1,1,75.4,1322.55,0.0,0,129.2,1451.75,3,0,NA,2618,0
1,54,0,0,1,1,3,San Jose,95118,37.255479,-121.889838,8,1,0,No,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),0,78,2158,NA,1,5,None,43.05,None,0,0,0,21.05,139.75,0.0,0,344.4,484.15,3,0,NA,7703,0
0,19,1,0,0,0,0,San Jose,95119,37.233226,-121.78809,27,1,0,DSL,1,0,1,1,1,0,One year,0,Credit card (automatic),0,60,2450,NA,0,0,None,36.39,DSL,26,1,1,69.35,1927.3,0.0,0,982.53,2909.83,3,0,NA,3524,0
0,28,1,0,1,0,0,San Jose,95120,37.186141,-121.843554,34,1,1,Fiber optic,0,1,0,0,0,1,Month-to-month,0,Mailed check,0,70,4014,NA,1,10,None,13.97,Fiber Optic,48,1,1,88.85,3000.25,0.0,0,474.98,3475.23,3,0,NA,942,0
0,44,0,0,0,0,0,San Jose,95121,37.304681,-121.809955,30,1,0,Fiber optic,0,1,0,0,1,1,One year,1,Bank transfer (automatic),0,23,4126,NA,0,0,None,12.17,Fiber Optic,16,1,1,97.0,3021.3,0.0,0,365.1,3386.4,5,0,NA,8454,0
0,19,1,0,0,0,0,San Jose,95122,37.32886,-121.834567,33,1,0,DSL,0,1,1,0,1,0,Month-to-month,1,Credit card (automatic),0,69,3843,NA,0,0,None,45.72,Cable,51,1,0,66.4,2245.4,0.0,0,1508.76,3754.16,5,0,NA,11857,0
0,52,0,0,1,1,3,San Jose,95124,37.257063,-121.923037,14,1,1,DSL,1,1,0,0,0,1,Month-to-month,0,Mailed check,0,24,2871,NA,1,8,Offer D,2.96,DSL,76,1,1,69.2,944.65,0.0,0,41.44,986.09,3,0,NA,7167,0
1,30,0,0,0,1,3,San Jose,95125,37.294926,-121.894763,16,1,1,Fiber optic,0,0,0,1,0,0,One year,1,Credit card (automatic),0,64,5040,NA,0,0,Offer D,27.23,Fiber Optic,69,0,1,79.5,1264.2,0.0,0,435.68,1699.88,4,0,NA,6488,0
1,49,0,0,0,0,0,San Jose,95126,37.327069,-121.916819,49,1,0,Fiber optic,0,0,1,1,1,1,Two year,0,Credit card (automatic),0,52,5499,NA,0,0,None,11.11,Fiber Optic,27,1,1,100.65,4917.75,0.0,0,544.39,5462.14,3,0,NA,9459,0
1,44,0,0,1,1,1,San Jose,95128,37.316146,-121.936285,70,1,1,DSL,1,1,1,1,1,0,Two year,0,Bank transfer (automatic),0,41,4848,NA,1,3,Offer A,8.36,DSL,19,0,1,79.7,5743.3,0.0,0,585.1999999999999,6328.5,3,0,NA,8923,0
1,49,0,0,1,1,1,San Jose,95129,37.305622,-122.000887,32,1,0,DSL,1,1,0,1,0,0,Month-to-month,0,Bank transfer (automatic),0,51,2649,NA,1,3,None,46.66,DSL,17,0,1,61.4,1864.65,0.0,0,1493.12,3357.77,3,0,NA,8581,0
1,35,0,0,0,0,0,San Jose,95130,37.277592,-121.986477,18,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,0,68,2421,NA,0,0,Offer D,34.12,Fiber Optic,20,0,1,69.8,1221.65,0.0,0,614.16,1835.81,4,0,NA,8930,0
0,26,1,0,0,0,0,San Jose,95131,37.387027,-121.897775,37,0,0,DSL,1,1,0,1,0,0,Two year,1,Mailed check,0,24,4050,NA,0,0,None,0.0,DSL,69,1,0,40.55,1390.85,0.0,50,0.0,1440.85,3,0,NA,4913,0
1,36,0,0,0,0,0,San Jose,95132,37.424655,-121.74841,4,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,0,31,5396,NA,0,0,None,23.5,Fiber Optic,22,0,1,75.65,302.35,0.0,0,94.0,396.35,5,0,NA,791,0
1,19,1,0,1,0,0,San Jose,95133,37.371862,-121.860349,16,1,1,Fiber optic,1,1,1,0,0,0,Month-to-month,0,Electronic check,0,73,4839,NA,1,2,Offer D,27.83,Fiber Optic,52,1,1,90.7,1374.9,0.0,0,445.28,1820.18,3,0,NA,7982,0
0,31,0,0,1,0,0,San Jose,95134,37.42765,-121.945416,17,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Bank transfer (automatic),0,76,3591,NA,1,7,Offer D,46.71,Fiber Optic,8,0,1,80.5,1336.9,0.0,0,794.07,2130.9700000000003,5,0,NA,1610,0
1,52,0,0,0,1,3,San Jose,95135,37.28682,-121.723877,19,1,0,DSL,1,1,1,0,0,0,Month-to-month,1,Electronic check,0,33,2463,NA,0,0,Offer D,36.48,DSL,20,0,1,60.6,1297.8,0.0,0,693.1199999999999,1990.92,3,0,NA,658,0
0,27,1,0,1,0,0,San Jose,95136,37.270938,-121.851046,60,1,1,Fiber optic,0,0,1,0,1,1,Two year,0,Credit card (automatic),0,35,5301,NA,0,0,None,10.05,Fiber Optic,48,1,1,101.15,6067.4,0.0,0,603.0,6670.4,3,0,NA,9082,0
0,46,0,0,1,1,2,San Jose,95138,37.246064,-121.749494,51,1,1,No,0,0,0,0,0,0,Two year,1,Mailed check,0,37,5461,NA,1,7,None,16.85,None,0,0,0,24.95,1222.25,0.0,0,859.35,2081.6,4,0,NA,725,0
0,30,0,0,1,1,2,San Jose,95139,37.218705,-121.762429,28,1,0,No,0,0,0,0,0,0,Two year,1,Credit card (automatic),0,73,2948,NA,1,8,None,19.18,None,0,0,0,20.3,487.95,0.0,0,537.04,1024.99,3,0,NA,5482,0
0,64,0,0,0,0,0,Mount Hamilton,95140,37.382909,-121.634151,43,1,0,DSL,0,1,0,0,0,1,Two year,1,Electronic check,0,73,4614,NA,0,0,None,21.64,DSL,13,1,1,60.0,2548.55,0.0,0,930.52,3479.07,5,0,NA,2,0
0,49,0,0,1,0,0,San Jose,95148,37.339533,-121.777179,42,1,0,No,0,0,0,0,0,0,Two year,0,Electronic check,0,61,5940,NA,1,10,None,45.75,None,0,0,0,20.25,835.5,0.0,0,1921.5,2757.0,5,0,NA,4831,0
1,35,0,0,0,0,0,Stockton,95203,37.954089,-121.329761,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,0,30,4118,NA,0,0,None,40.87,Cable,21,0,1,44.75,44.75,0.0,0,40.87,85.62,5,0,NA,2544,1
1,49,0,0,0,0,0,Stockton,95205,37.965695,-121.260051,63,1,1,Fiber optic,1,1,1,0,1,0,Two year,0,Credit card (automatic),0,75,5989,NA,0,0,None,23.62,Fiber Optic,21,0,1,98.0,6218.45,0.0,0,1488.0600000000002,7706.51,4,0,NA,4188,0
